id,title,condition,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,available_quantity,official_store_id,accepts_mercadopago,stop_time,location,seller_contact,catalog_listing,promotions,official_store_name,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname
MCO1375711661,Apartamento Amoblado En Arriendo Envigado Sector Mesa,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1375711661-apartamento-amoblado-en-arriendo-envigado-sector-mesa-_JM,classified,MCO,MCO1473,MCO-APARTMENTS_FOR_RENT,5500000,1,,False,2024-04-13T02:25:32.876Z,"{'address_line': 'Barrio Mesa', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0VOVjU5YjYx', 'name': 'Envigado'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1667762, 'longitude': -75.5825943}","{'contact': 'Grupo Respaldo Inmobiliario', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1194088518,GRUPORESPALDOINMOBILIARIOSA
MCO1391209651,"Venta De Hermosa Casa Remodelada, Esquinera En Conjunto De Club House.",used,gold_premium,https://casa.mercadolibre.com.co/MCO-1391209651-venta-de-hermosa-casa-remodelada-esquinera-en-conjunto-de-club-house-_JM,classified,MCO,MCO1468,MCO-INDIVIDUAL_HOUSES_FOR_SALE,550000000,1,,False,2024-03-13T04:00:00.000Z,"{'address_line': 'Calle 162 #54-56, Bogotá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkNBTjM5NTgx', 'name': 'Cantalejo'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.7446369, 'longitude': -74.0554521}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,156691503,MERCADEOAUTOPISTA
MCO1365582449,Vendo Oportunidad Casa Lote Barrio  Restrepo,used,gold_premium,https://inmueble.mercadolibre.com.co/MCO-1365582449-vendo-oportunidad-casa-lote-barrio-restrepo-_JM,classified,MCO,MCO6396,MCO-OTHER_PROPERTIES_FOR_SALE,530000000,1,,False,2024-11-27T04:00:00.000Z,"{'address_line': '25 #29-19', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlJFUzU1MzYz', 'name': 'Restrepo Occidental'}, 'city': {'id': 'TUNPQ0FOVDMyNjIx', 'name': 'Antonio Nariño'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.5896641, 'longitude': -74.0972257}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,not_specified,not_specified,[],,,262609228,INMOBILIARIA SPC
MCO1382467775,"Venta Casa Campestre La Cabaña, Manizales, Cod 7145277",used,gold_premium,https://casa.mercadolibre.com.co/MCO-1382467775-venta-casa-campestre-la-cabana-manizales-cod-7145277-_JM,classified,MCO,MCO1468,MCO-INDIVIDUAL_HOUSES_FOR_SALE,800000000,1,1696.0,False,2024-07-15T04:00:00.000Z,"{'address_line': 'La Cabaña', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ01BTmMwNDc4', 'name': 'Manizales'}, 'state': {'id': 'TUNPUENBTHNjODY4', 'name': 'Caldas'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 5.070275, 'longitude': -75.5138166}","{'contact': 'Inmobiliaria Lucia Prada', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Inmobiliaria Lucia Prada,MCO1459,False,False,,not_specified,[],,,725675797,INFO_INMOBILIARIA_LUCIA PRADA
MCO2029480142,"Apartamento En Venta En Brisas De Los Alamos, Cali",used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2029480142-apartamento-en-venta-en-brisas-de-los-alamos-cali-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,219400000,1,,False,2024-05-14T04:00:00.000Z,"{'address_line': 'Avenida 2c #71N-62, Acopi, Cali, Valle del Cauca, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkJSSTc5NDM3OQ', 'name': 'Brisas de los Alamos'}, 'city': {'id': 'TUNPQ0NBTDYyZDA0', 'name': 'Cali'}, 'state': {'id': 'TUNPUFZBTGExNmNjNg', 'name': 'Valle Del Cauca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 3.491539, 'longitude': -76.5069957}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,475958733,MARLEN GGONZALEZ
MCO1346766641,Casa En Venta Cundinamarca Fusagasuga,used,gold_premium,https://casa.mercadolibre.com.co/MCO-1346766641-casa-en-venta-cundinamarca-fusagasuga-_JM,classified,MCO,MCO1468,MCO-INDIVIDUAL_HOUSES_FOR_SALE,275000000,1,,False,2024-04-07T04:00:00.000Z,"{'address_line': 'Calle 21a #60-36, Nuevo, Bello, Antioquia, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0ZVUzk1NGQ1', 'name': 'Fusagasugá'}, 'state': {'id': 'TUNPUENVTmE3NmQ4', 'name': 'Cundinamarca'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,92944803,INMOBILIARIA BOCHICA
MCO1364573627,Se Vende Apartamento En Barrio El Golf - Código: 792323,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1364573627-se-vende-apartamento-en-barrio-el-golf-codigo-792323-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,625000000,1,,False,2024-05-27T15:18:59.449Z,"{'address_line': 'El Golf, Barranquilla, Atlántico, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkVMRzcyMjQ5Mg', 'name': 'El Golf'}, 'city': {'id': 'TUNPQ0JBUjkzOTg0', 'name': 'Barranquilla'}, 'state': {'id': 'TUNPUEFUTG9mNDk5', 'name': 'Atlántico'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 11.0093622, 'longitude': -74.8090391}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1127335670,HABITERSASHABITERSAS
MCO2103412494,Apartamentos En El Rodadero Santa Marta Para Familias Y Excu,not_specified,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2103412494-apartamentos-en-el-rodadero-santa-marta-para-familias-y-excu-_JM,classified,MCO,MCO164683,MCO-APARTMENTS_FOR_VACATION_RENTAL,130000,1,,False,2024-03-17T04:00:00.000Z,"{'address_line': 'Carrera 1a #31472-09472', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ1NBTjJlNzY0', 'name': 'Santa Marta (Distrito Turistico Cultural E Historico)'}, 'state': {'id': 'TUNPUE1BR2FiZjQ0', 'name': 'Magdalena'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 11.2379094, 'longitude': -74.2176481}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,not_specified,not_specified,[],,,175966016,CRYSTALLDELMAR
MCO1388447991,Local En Arriendo Medellín Sector Laureles,used,gold_premium,https://inmueble.mercadolibre.com.co/MCO-1388447991-local-en-arriendo-medellin-sector-laureles-_JM,classified,MCO,MCO50560,MCO-RETAIL_SPACE_FOR_RENT,4000000,1,,False,2025-02-05T14:09:20.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBVTg0OTAyNg', 'name': 'Laureles'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2476376, 'longitude': -75.5658153}","{'contact': 'Grupo Respaldo Inmobiliario', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1194088518,GRUPORESPALDOINMOBILIARIOSA
MCO1380100883,Apartamento En Arriendo En Medellin Sector Guayabal,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1380100883-apartamento-en-arriendo-en-medellin-sector-guayabal-_JM,classified,MCO,MCO1473,MCO-APARTMENTS_FOR_RENT,3300000,1,,False,2024-04-27T02:24:15.322Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkdVQTEwNzY1Mw', 'name': 'Guayabal'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2476376, 'longitude': -75.5658153}","{'contact': 'Grupo Respaldo Inmobiliario', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1194088518,GRUPORESPALDOINMOBILIARIOSA
