id,title,condition,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,available_quantity,official_store_id,accepts_mercadopago,stop_time,location,seller_contact,catalog_listing,promotions,official_store_name,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname
MCO2145530034,Apartaestudio Amoblado En El Exclusivo Sector Del Virrey,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2145530034-apartaestudio-amoblado-en-el-exclusivo-sector-del-virrey-_JM,classified,MCO,MCO1473,MCO-APARTMENTS_FOR_RENT,2800000,1,,False,2024-04-10T04:00:00.000Z,"{'address_line': 'Carrera 18 #85-71, Bogotá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkFOVDI4MjYw', 'name': 'Antiguo Country'}, 'city': {'id': 'TUNPQ0NIQTk2OTI1', 'name': 'Chapinero'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6717798, 'longitude': -74.0567023}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1305707780,WYNWOODHOUSE2023
MCO1342101105,"Venta De Hermoso Apartamento En Soacha, Ciudad Verde",used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1342101105-venta-de-hermoso-apartamento-en-soacha-ciudad-verde-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,128500000,1,,False,2024-03-29T15:42:06.546Z,"{'address_line': 'Diagonal 28 #29-27, Soacha, Cundinamarca, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYQ2l1ZGFkIFZlcmRlVFVOUFExTlBRVFpsT', 'name': 'Ciudad Verde'}, 'city': {'id': 'TUNPQ1NPQTZlMjkx', 'name': 'Soacha'}, 'state': {'id': 'TUNPUENVTmE3NmQ4', 'name': 'Cundinamarca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.606225, 'longitude': -74.2158168}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1397817342,RAMIREZSNEIDER20230612190743
MCO2178531060,Hermosa Casa Con Espacios Amplios E Iluminados ,used,gold_premium,https://casa.mercadolibre.com.co/MCO-2178531060-hermosa-casa-con-espacios-amplios-e-iluminados-_JM,classified,MCO,MCO1468,MCO-INDIVIDUAL_HOUSES_FOR_SALE,560000000,1,,False,2024-07-26T17:43:12.000Z,"{'address_line': 'Calle 127c #45a-20, Bogotá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlRJRTgyNzAw', 'name': 'Tierra Linda'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.7110593, 'longitude': -74.0544526}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,749226680,HEST7385788
MCO2078482824,"Apartamento En Venta En Ciudad Meléndez, Cali",used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2078482824-apartamento-en-venta-en-ciudad-melendez-cali-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,213000000,1,,False,2024-06-01T04:00:00.000Z,"{'address_line': 'Calle 60 #98F-33, Cali, Valle del Cauca, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlZBTDQzOTkwNg', 'name': 'Valle Del Lili'}, 'city': {'id': 'TUNPQ0NBTDYyZDA0', 'name': 'Cali'}, 'state': {'id': 'TUNPUFZBTGExNmNjNg', 'name': 'Valle Del Cauca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 3.3663114, 'longitude': -76.5087853}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,475958733,MARLEN GGONZALEZ
MCO1385134877,Casa En Venta Trerrazas De Guadalquivir Amoblada ,used,gold_premium,https://casa.mercadolibre.com.co/MCO-1385134877-casa-en-venta-trerrazas-de-guadalquivir-amoblada-_JM,classified,MCO,MCO1468,MCO-INDIVIDUAL_HOUSES_FOR_SALE,340000000,1,,False,2024-07-23T04:00:00.000Z,"{'address_line': 'Cl. 19 #22-61, Girardot, Cundinamarca, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkVMUDU0ODcxNg', 'name': 'El Peñon'}, 'city': {'id': 'TUNPQ0dJUjRkOWMw', 'name': 'Girardot'}, 'state': {'id': 'TUNPUENVTmE3NmQ4', 'name': 'Cundinamarca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.306173, 'longitude': -74.8135125}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,681152599,ICR_INMOBILIARIA_CALIDAD_RAIZ
MCO2146004484,"Venta Espectacular Apartamento En Usaquén, Santa Teresa. Parqueadero Propio, 3 Habitaciones, 2 Baños.",used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2146004484-venta-espectacular-apartamento-en-usaquen-santa-teresa-parqueadero-propio-3-habitaciones-2-banos-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,257000000,1,,False,2024-07-09T04:00:00.000Z,"{'address_line': 'Calle 165a #8f-50, Bogotá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNBTjk4NTA3', 'name': 'Santa Teresa'}, 'city': {'id': 'TUNPQ1VTQTY3MTQ1', 'name': 'Usaquén'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.7431861, 'longitude': -74.029638}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1038107096,RICOMERCIO_VIVIENDAS
MCO2047018802,"Hermosa Casa En Primer Piso Para La  Venta En Marinilla Cerca  A  La Autopista Principal. Barrio, Bellavista. ",new,gold_premium,https://casa.mercadolibre.com.co/MCO-2047018802-hermosa-casa-en-primer-piso-para-la-venta-en-marinilla-cerca-a-la-autopista-principal-barrio-bellavista-_JM,classified,MCO,MCO1468,MCO-INDIVIDUAL_HOUSES_FOR_SALE,450000000,1,,False,2024-05-22T22:25:19.579Z,"{'address_line': 'Marinilla, Antioquia, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ01BUjdjNWY5', 'name': 'Marinilla'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1731064, 'longitude': -75.3378851}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,226012817,BUFETE_INMOBILIARIA
MCO2182743196,Apartaestudio En Arriendo En Poblado Sector Ciudad Del Rio,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2182743196-apartaestudio-en-arriendo-en-poblado-sector-ciudad-del-rio-_JM,classified,MCO,MCO1473,MCO-APARTMENTS_FOR_RENT,4100000,1,,False,2024-05-01T14:19:38.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYQ2l1ZGFkIERlbCBSaW9UVU5QUTAxRlJHU', 'name': 'Ciudad Del Rio'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2243252, 'longitude': -75.5732431}","{'contact': 'Grupo Respaldo Inmobiliario', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1194088518,GRUPORESPALDOINMOBILIARIOSA
MCO2128274634,Hermoso Apartamento Conjunto Club House Chia,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2128274634-hermoso-apartamento-conjunto-club-house-chia-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,440000000,1,,False,2024-07-02T17:48:07.404Z,"{'address_line': 'Calle 22, Chía, Cundinamarca, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0NISTk4OWIx', 'name': 'Chía'}, 'state': {'id': 'TUNPUENVTmE3NmQ4', 'name': 'Cundinamarca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.8680007, 'longitude': -74.0495975}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,94461793,MEGA22882006
MCO1361351403,Apartamentos Nuevos Full Acabados En Venta Ricaurte Cundinamarca,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1361351403-apartamentos-nuevos-full-acabados-en-venta-ricaurte-cundinamarca-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,284313000,1,,False,2024-05-15T04:00:00.000Z,"{'address_line': '76HP+R3, Ricaurte, Cundinamarca, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlJJQzUwNzk2OQ', 'name': 'Ricaurte'}, 'city': {'id': 'TUNPQ1JJQzVmOWRi', 'name': 'Ricaurte'}, 'state': {'id': 'TUNPUENVTmE3NmQ4', 'name': 'Cundinamarca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.2795558, 'longitude': -74.7650094}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,681152599,ICR_INMOBILIARIA_CALIDAD_RAIZ
