id,title,condition,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,available_quantity,official_store_id,accepts_mercadopago,stop_time,location,seller_contact,catalog_listing,promotions,official_store_name,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname
MCO2104685794,Venta De Finca En Guarne Antioquia - Vereda La Clara Parte Baja,used,gold_premium,https://inmueble.mercadolibre.com.co/MCO-2104685794-venta-de-finca-en-guarne-antioquia-vereda-la-clara-parte-baja-_JM,classified,MCO,MCO6403,MCO-FARM_HOUSES_FOR_SALE,980000000,1,,False,2024-12-18T04:00:00.000Z,"{'address_line': '60, Guarne, Antioquia, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYTGEgQ2xhcmFUVU5QUTBkVlFUVmtPVGsw', 'name': 'La Clara'}, 'city': {'id': 'TUNPQ0dVQTVkOTk0', 'name': 'Guarne'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.253743, 'longitude': -75.4305707}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,280906476,MEJIAGUERRAPROPIEDADES
MCO1368222651,Apartaestudio Amoblado En Arriendo Medellín Sector Poblado,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1368222651-apartaestudio-amoblado-en-arriendo-medellin-sector-poblado-_JM,classified,MCO,MCO1473,MCO-APARTMENTS_FOR_RENT,4800000,1,,False,2024-03-21T14:54:17.619Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkVMUDI3MDA0Ng', 'name': 'El Poblado'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1972662, 'longitude': -75.5755325}","{'contact': 'Grupo Respaldo Inmobiliario', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1194088518,GRUPORESPALDOINMOBILIARIOSA
MCO1834637738,"Venta De Lotes En Dumont Ecoparcelacion, Porce, Santo Domingo, Antioquia",used,gold_premium,https://lote-casalote.mercadolibre.com.co/MCO-1834637738-venta-de-lotes-en-dumont-ecoparcelacion-porce-santo-domingo-antioquia-_JM,classified,MCO,MCO52059,MCO-INDIVIDUAL_LANDS_FOR_SALE,185760000,1,,False,2024-08-28T04:00:00.000Z,"{'address_line': 'GQJV+V4 Santo Domingo, Antioquia, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ1NBTmM0YTI4', 'name': 'Santo Domingo'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.5322118, 'longitude': -75.2072418}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,305922256,INMOBILARIAKOMFORT
MCO1333321221,Venta Casa Para Estrenar En El Retiro Antioquia,new,gold_premium,https://casa.mercadolibre.com.co/MCO-1333321221-venta-casa-para-estrenar-en-el-retiro-antioquia-_JM,classified,MCO,MCO1468,MCO-INDIVIDUAL_HOUSES_FOR_SALE,1000000000,1,,False,2024-03-13T15:02:13.872Z,"{'address_line': 'El Retiro', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ1JFVDlmMzgz', 'name': 'Retiro'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.0711731, 'longitude': -75.5014312}","{'contact': 'Octava Inmobiliaria', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,166867364,OCTAVA INMOBILIARIA
MCO1364439847,"Apartamento En Venta En Valle De Lili, Cali.",used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1364439847-apartamento-en-venta-en-valle-de-lili-cali-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,290000000,1,,False,2024-05-22T04:00:00.000Z,"{'address_line': 'Carrera 99a #45-200, Cali, Valle del Cauca, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlZBTDQzOTkwNg', 'name': 'Valle Del Lili'}, 'city': {'id': 'TUNPQ0NBTDYyZDA0', 'name': 'Cali'}, 'state': {'id': 'TUNPUFZBTGExNmNjNg', 'name': 'Valle Del Cauca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 3.3663801, 'longitude': -76.5170415}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,475958733,MARLEN GGONZALEZ
MCO2208076316,"Venta Apartamento, Zona De Alta Valorizacion Precio De Oportunidad Por Debajo Del M2 De La Zona , Al Dia Sin Afectaciones, Libre Valor 350 Millones, Cel: 3232312730. Valor Se Le Hace Descuento Depende",used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2208076316-venta-apartamento-zona-de-alta-valorizacion-precio-de-oportunidad-por-debajo-del-m2-de-la-zona-al-dia-sin-afectaciones-libre-valor-350-millones-cel-3232312730-valor-se-le-hace-descuento-depende-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,350000000,1,,False,2024-08-12T04:00:00.000Z,"{'address_line': 'Calle 161 #54-18, Bogotá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBMTY3ODI', 'name': 'La Colina Campestre'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.7431753, 'longitude': -74.055061}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1680837382,ANAVARGAS_REYES
MCO2192986116,Excelente Casa Suba- Portales Del Norte Remodelada,used,gold_premium,https://casa.mercadolibre.com.co/MCO-2192986116-excelente-casa-suba-portales-del-norte-remodelada-_JM,classified,MCO,MCO1468,MCO-INDIVIDUAL_HOUSES_FOR_SALE,350000000,1,,False,2024-07-30T04:00:00.000Z,"{'address_line': 'Cra. 74 #163-33, Bogotá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkNBUzcyOTA1', 'name': 'Casa Blanca'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.7492917, 'longitude': -74.0683841}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1651777885,ASESORIASBIENESYSERVICIOS
MCO2156400590,"Venta Casa Comercial, Granadillo, Barranquilla, Atlántico.",used,gold_premium,https://casa.mercadolibre.com.co/MCO-2156400590-venta-casa-comercial-granadillo-barranquilla-atlantico-_JM,classified,MCO,MCO1468,MCO-INDIVIDUAL_HOUSES_FOR_SALE,1900000000,1,,False,2024-07-14T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkdSQTg5MDYwOQ', 'name': 'Granadillo'}, 'city': {'id': 'TUNPQ0JBUjkzOTg0', 'name': 'Barranquilla'}, 'state': {'id': 'TUNPUEFUTG9mNDk5', 'name': 'Atlántico'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 11.0230664, 'longitude': -74.8009057}","{'contact': 'Gruges Inmobiliario', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1188944508,GRUGESINMOBILIARIOSASGRUGESIN
MCO1364070811,Casa En Venta Envigado Sector El Dorado,used,gold_premium,https://casa.mercadolibre.com.co/MCO-1364070811-casa-en-venta-envigado-sector-el-dorado-_JM,classified,MCO,MCO1468,MCO-INDIVIDUAL_HOUSES_FOR_SALE,760000000,1,,False,2024-06-08T15:17:02.793Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYRWwgRG9yYWRvVFVOUFEwVk9WalU1WWpZe', 'name': 'El Dorado'}, 'city': {'id': 'TUNPQ0VOVjU5YjYx', 'name': 'Envigado'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1632632, 'longitude': -75.5872545}","{'contact': 'Grupo Respaldo Inmobiliario', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1194088518,GRUPORESPALDOINMOBILIARIOSA
MCO2212589630,Se Vende Espectacular Apartamento En Club House En Colina Campestre,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2212589630-se-vende-espectacular-apartamento-en-club-house-en-colina-campestre-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,670000000,1,,False,2024-08-15T04:00:00.000Z,"{'address_line': 'Cra. 54a #149-29, Bogotá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBMTY3ODI', 'name': 'La Colina Campestre'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.7330129, 'longitude': -74.0566061}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1684726665,INMOBILIARIAULTRAESPACIOS
