id,title,condition,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,available_quantity,official_store_id,accepts_mercadopago,stop_time,location,seller_contact,catalog_listing,promotions,official_store_name,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname
MCO1349717585,Venta De Apartamento En Rionegro Cerca A La U.c.o Sector Los Colegios,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1349717585-venta-de-apartamento-en-rionegro-cerca-a-la-uco-sector-los-colegios-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,350000000,1,,False,2024-04-16T04:00:00.000Z,"{'address_line': 'Calle 40aa #44, Rionegro, Antioquia, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ1JJTzNmYmVk', 'name': 'Rionegro'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1496982, 'longitude': -75.3653697}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,280906476,MEJIAGUERRAPROPIEDADES
MCO2134037338,"Apartamento En Venta En Tibabuyes, Suba",used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2134037338-apartamento-en-venta-en-tibabuyes-suba-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,152000000,1,,False,2024-07-03T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNBQjkzOTkw', 'name': 'Sabana de Tibabuyes'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.7556734, 'longitude': -74.1082811}","{'contact': 'Enfocamos 360 SAS', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,791315451,VEALO_YA_ONLINE
MCO1364765061,Se Vende Apartamento En Envigado,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1364765061-se-vende-apartamento-en-envigado-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,340000000,1,,False,2024-05-23T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYU2XDsW9yaWFsVFVOUFEwVk9WalU1WWpZe', 'name': 'Señorial'}, 'city': {'id': 'TUNPQ0VOVjU5YjYx', 'name': 'Envigado'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1570248, 'longitude': -75.5979967}","{'contact': 'VIVA INMOBILIARIA ASOCIADOS SAS', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1460148565,VIVAVIVA20230825110301
MCO1238010497,Casa Campestre En Venta En Medellín Las Palmas. Cod 62,used,gold_premium,https://casa.mercadolibre.com.co/MCO-1238010497-casa-campestre-en-venta-en-medellin-las-palmas-cod-62-_JM,classified,MCO,MCO1468,MCO-INDIVIDUAL_HOUSES_FOR_SALE,2250000000,1,,False,2024-03-18T21:38:37.583Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBUzEyODY5MQ', 'name': 'Las Palmas'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.204, 'longitude': -75.547}","{'contact': 'Real Estate In Colombia', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,259564291,INMOBILIARIARAMIREZPROPIEDAD
MCO1946849672,Vendo Hermosa Casa Campestre Para Inversión Piscina Y Yacuzz,used,gold_premium,https://casa.mercadolibre.com.co/MCO-1946849672-vendo-hermosa-casa-campestre-para-inversion-piscina-y-yacuzz-_JM,classified,MCO,MCO1468,MCO-INDIVIDUAL_HOUSES_FOR_SALE,690000000,1,,False,2024-03-31T04:00:00.000Z,"{'address_line': 'Carmen aplícala  #SN-SN', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0NBUjY0Yzlm', 'name': 'Carmen De Apicalá'}, 'state': {'id': 'TUNPUFRPTGExNGZkNA', 'name': 'Tolima'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.1496742, 'longitude': -74.7202896}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,367101584,ASOCIADOS BELTRANFINCARAÍZ
MCO2041223280,Casa En Venta Envigado Sector Escobero,used,gold_premium,https://casa.mercadolibre.com.co/MCO-2041223280-casa-en-venta-envigado-sector-escobero-_JM,classified,MCO,MCO1468,MCO-INDIVIDUAL_HOUSES_FOR_SALE,1600000000,1,,False,2024-06-06T15:35:21.415Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYRWwgRXNjb2Jlcm9UVU5QUTBWT1ZqVTVZa', 'name': 'El Escobero'}, 'city': {'id': 'TUNPQ0VOVjU5YjYx', 'name': 'Envigado'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1272115, 'longitude': -75.5344272}","{'contact': 'Grupo Respaldo Inmobiliario', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1194088518,GRUPORESPALDOINMOBILIARIOSA
MCO1904238674,"Venta Casa Palermo, Código 5688359",used,gold_premium,https://casa.mercadolibre.com.co/MCO-1904238674-venta-casa-palermo-codigo-5688359-_JM,classified,MCO,MCO1468,MCO-INDIVIDUAL_HOUSES_FOR_SALE,780000000,1,1696.0,False,2024-03-11T17:15:54.749Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlBBTDMzNDM1Mg', 'name': 'Palermo'}, 'city': {'id': 'TUNPQ01BTmMwNDc4', 'name': 'Manizales'}, 'state': {'id': 'TUNPUENBTHNjODY4', 'name': 'Caldas'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 5.0531342, 'longitude': -75.4856661}","{'contact': 'Inmobiliaria Lucia Prada', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Inmobiliaria Lucia Prada,MCO1459,False,False,,not_specified,[],,,725675797,INFO_INMOBILIARIA_LUCIA PRADA
MCO2026622148," Venta Casa En El Barrio Chipre,manizales ",new,gold_premium,https://casa.mercadolibre.com.co/MCO-2026622148-venta-casa-en-el-barrio-chipremanizales-_JM,classified,MCO,MCO1468,MCO-INDIVIDUAL_HOUSES_FOR_SALE,600000000,1,,False,2024-05-13T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkNISTM1MzY2Mw', 'name': 'Chipre'}, 'city': {'id': 'TUNPQ01BTmMwNDc4', 'name': 'Manizales'}, 'state': {'id': 'TUNPUENBTHNjODY4', 'name': 'Caldas'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 5.0629743, 'longitude': -75.5027698}","{'contact': 'Castro Rosero Inmobiliaria', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,499893705,CASTROROSERO INMOBILIARIA
MCO1382030549,Venta Apartamento En El Poblado Medellín,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1382030549-venta-apartamento-en-el-poblado-medellin-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,1100000000,1,,False,2024-07-14T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkVMUDI3MDA0Ng', 'name': 'El Poblado'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1900563, 'longitude': -75.5671181}","{'contact': 'Samuel Ochoa Aguirre', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,794934254,SAM IT
MCO1386552719,Apartamento En Venta  Envigado Sector Esmeraldal,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1386552719-apartamento-en-venta-envigado-sector-esmeraldal-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,530000000,1,,False,2024-07-30T14:04:24.000Z,"{'address_line': 'Loma Del Esmeraldal', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0VOVjU5YjYx', 'name': 'Envigado'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1717277, 'longitude': -75.5743229}","{'contact': 'Grupo Respaldo Inmobiliario', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1194088518,GRUPORESPALDOINMOBILIARIOSA
MCO1381016651,Apartamento En Venta Sabaneta Sector María Auxiliadora,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1381016651-apartamento-en-venta-sabaneta-sector-maria-auxiliadora-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,186000000,1,,False,2024-07-28T02:41:47.935Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYTWFyaWEgQXV4aWxpYWRvcmFUVU5QUTFOQ', 'name': 'Maria Auxiliadora'}, 'city': {'id': 'TUNPQ1NBQjliZjBm', 'name': 'Sabaneta'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1493332, 'longitude': -75.6006286}","{'contact': 'Grupo Respaldo Inmobiliario', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1194088518,GRUPORESPALDOINMOBILIARIOSA
MCO2110371370,Casa En Arriendo  Poblado Sector Palmas,used,gold_premium,https://casa.mercadolibre.com.co/MCO-2110371370-casa-en-arriendo-poblado-sector-palmas-_JM,classified,MCO,MCO1467,MCO-HOUSES_FOR_RENT,24500000,1,,False,2024-04-07T02:04:14.985Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkVMUDI3MDA0Ng', 'name': 'El Poblado'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2158095, 'longitude': -75.5519731}","{'contact': 'Grupo Respaldo Inmobiliario', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1194088518,GRUPORESPALDOINMOBILIARIOSA
MCO1388764497,"Se Vende Lote Bella Suiza, 15 Min De Cali, Cavasa Corregimiento El Carmelo Vía Candelaria",not_specified,gold_premium,https://lote-casalote.mercadolibre.com.co/MCO-1388764497-se-vende-lote-bella-suiza-15-min-de-cali-cavasa-corregimiento-el-carmelo-via-candelaria-_JM,classified,MCO,MCO52059,MCO-INDIVIDUAL_LANDS_FOR_SALE,58000000,1,,False,2024-03-06T04:00:00.000Z,"{'address_line': '11  el carmelo lote 12', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ09UUjQ3Mzg2OA', 'name': 'Otra ciudad'}, 'state': {'id': 'TUNPUFZBTGExNmNjNg', 'name': 'Valle Del Cauca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 3.3999827, 'longitude': -76.4153055}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,157034656,POSSOCRISTHIAN
MCO1328471787,Lote En Venta En Cali Pance. Cod 7909,used,gold_premium,https://lote-casalote.mercadolibre.com.co/MCO-1328471787-lote-en-venta-en-cali-pance-cod-7909-_JM,classified,MCO,MCO52059,MCO-INDIVIDUAL_LANDS_FOR_SALE,1200000000,1,,False,2024-08-18T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlBBTjg3ODU3OA', 'name': 'Pance'}, 'city': {'id': 'TUNPQ0NBTDYyZDA0', 'name': 'Cali'}, 'state': {'id': 'TUNPUFZBTGExNmNjNg', 'name': 'Valle Del Cauca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 3.346, 'longitude': -76.55}","{'contact': 'Casas y Mas Cali', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,174673200,CARLOSMAURICIOMORACRUZ
