id,title,condition,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,available_quantity,official_store_id,accepts_mercadopago,stop_time,location,seller_contact,catalog_listing,promotions,official_store_name,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname
MCO2047002122,Local En Arriendo En Copacabana Sector Machado,used,gold_premium,https://inmueble.mercadolibre.com.co/MCO-2047002122-local-en-arriendo-en-copacabana-sector-machado-_JM,classified,MCO,MCO50560,MCO-RETAIL_SPACE_FOR_RENT,13000000,1,,False,2024-12-10T15:03:36.147Z,"{'address_line': 'Machado', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0NPUDhkMjM1', 'name': 'Copacabana'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.3360594, 'longitude': -75.5319232}","{'contact': 'Grupo Respaldo Inmobiliario', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1194088518,GRUPORESPALDOINMOBILIARIOSA
MCO2046932300,Local En Arriendo Medellín Sector Guayabal,used,gold_premium,https://inmueble.mercadolibre.com.co/MCO-2046932300-local-en-arriendo-medellin-sector-guayabal-_JM,classified,MCO,MCO50560,MCO-RETAIL_SPACE_FOR_RENT,15000000,1,,False,2024-12-10T14:26:03.489Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkdVQTEwNzY1Mw', 'name': 'Guayabal'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2312203, 'longitude': -75.5805015}","{'contact': 'Grupo Respaldo Inmobiliario', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1194088518,GRUPORESPALDOINMOBILIARIOSA
MCO1363932989,Apartamento En Arriendo Medellín Sector Poblado,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1363932989-apartamento-en-arriendo-medellin-sector-poblado-_JM,classified,MCO,MCO1473,MCO-APARTMENTS_FOR_RENT,6900000,1,,False,2024-03-10T15:22:19.782Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkVMUDI3MDA0Ng', 'name': 'El Poblado'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2040541, 'longitude': -75.5654578}","{'contact': 'Grupo Respaldo Inmobiliario', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1194088518,GRUPORESPALDOINMOBILIARIOSA
MCO2041273876,Apartamento En Arriendo En Envigado Sector Cumbres,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2041273876-apartamento-en-arriendo-en-envigado-sector-cumbres-_JM,classified,MCO,MCO1473,MCO-APARTMENTS_FOR_RENT,6500000,1,,False,2024-03-08T15:02:58.173Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYQ3VtYnJlc1RVTlBRMFZPVmpVNVlqWXg', 'name': 'Cumbres'}, 'city': {'id': 'TUNPQ0VOVjU5YjYx', 'name': 'Envigado'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1672865, 'longitude': -75.5836963}","{'contact': 'Grupo Respaldo Inmobiliario', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1194088518,GRUPORESPALDOINMOBILIARIOSA
MCO1347460807,Apartamento En Venta La Cabrera Zona Rosa Excelente Ubicación,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1347460807-apartamento-en-venta-la-cabrera-zona-rosa-excelente-ubicacion-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,1150000000,1,,False,2024-04-09T04:00:00.000Z,"{'address_line': 'Avenida Calle 85 #9-70, Bogotá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBNTY0NDM', 'name': 'La Cabrera'}, 'city': {'id': 'TUNPQ0NIQTk2OTI1', 'name': 'Chapinero'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6670451, 'longitude': -74.049738}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1099139720,CLAUPRORAIZ
MCO1758189450,Vendo Lote En La Agrupacion Residencial Campestre El Triangulo - Chia,used,gold_premium,https://lote-casalote.mercadolibre.com.co/MCO-1758189450-vendo-lote-en-la-agrupacion-residencial-campestre-el-triangulo-chia-_JM,classified,MCO,MCO52059,MCO-INDIVIDUAL_LANDS_FOR_SALE,600000000,1,,False,2024-07-31T21:59:43.829Z,"{'address_line': 'VWPR+2J Chía, Cundinamarca, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0NISTk4OWIx', 'name': 'Chía'}, 'state': {'id': 'TUNPUENVTmE3NmQ4', 'name': 'Cundinamarca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.8850266, 'longitude': -74.0583834}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,96690758,OJGP NEGOCIOS
MCO1274556142,"Venta Lote Chapinero 480 M2, Varios Usos",used,gold_premium,https://lote-casalote.mercadolibre.com.co/MCO-1274556142-venta-lote-chapinero-480-m2-varios-usos-_JM,classified,MCO,MCO52059,MCO-INDIVIDUAL_LANDS_FOR_SALE,3990000000,1,,False,2024-03-02T04:00:00.000Z,"{'address_line': 'Calle 73 & Cra. 13, Bogotá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkNIQTI1MzQz', 'name': 'Chapinero Norte'}, 'city': {'id': 'TUNPQ0NIQTk2OTI1', 'name': 'Chapinero'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6594668, 'longitude': -74.0596754}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,373398789,LAGL6326325
MCO1371712333,"Casa En Venta, San Antonio De Prado, Antioquia",used,gold_premium,https://casa.mercadolibre.com.co/MCO-1371712333-casa-en-venta-san-antonio-de-prado-antioquia-_JM,classified,MCO,MCO1468,MCO-INDIVIDUAL_HOUSES_FOR_SALE,295000000,1,,False,2024-06-12T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNBTjUxNjM4Ng', 'name': 'San Antonio de Prado'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1837342, 'longitude': -75.6536794}","{'contact': 'Habitar Propiedad Raiz', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1464310489,HABITAR PROPIEDADRAIZ
MCO1391915073,Apartamento En Venta En El Redil,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1391915073-apartamento-en-venta-en-el-redil-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,240000000,1,,False,2024-08-12T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkVMMTA5OTY', 'name': 'El Redil'}, 'city': {'id': 'TUNPQ1VTQTY3MTQ1', 'name': 'Usaquén'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.7530568, 'longitude': -74.0272093}","{'contact': 'HUS INMOBILIARIA', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1461457366,HUSINMOBILIARIA
MCO2207356220,Casa En Venta - San Jose - Ideal Para Vivienda Y Empresa,used,gold_premium,https://casa.mercadolibre.com.co/MCO-2207356220-casa-en-venta-san-jose-ideal-para-vivienda-y-empresa-_JM,classified,MCO,MCO1468,MCO-INDIVIDUAL_HOUSES_FOR_SALE,680000000,1,,False,2024-08-11T04:00:00.000Z,"{'address_line': 'Carrera 12b #26 Sur, Bogotá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNBTjk2NjU2', 'name': 'San José Sur'}, 'city': {'id': 'TUNPQ1JBRjkyNTA2', 'name': 'Rafael Uribe Uribe'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.5764711, 'longitude': -74.1013914}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1680617812,ENCASA_INMOBILIARIA
MCO1382915523,Casa Loma Del Indio  Mas Parqueadero Unidad Completa,used,gold_premium,https://casa.mercadolibre.com.co/MCO-1382915523-casa-loma-del-indio-mas-parqueadero-unidad-completa-_JM,classified,MCO,MCO1468,MCO-INDIVIDUAL_HOUSES_FOR_SALE,375000000,1,,False,2024-07-17T04:00:00.000Z,"{'address_line': 'Carrera 32 #27b-2, Medellín, Antioquia, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBUzEyODY5MQ', 'name': 'Las Palmas'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2249643, 'longitude': -75.5610082}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,164328646,QUSA5613884
MCO1388396983,Apartaestudio En Arriendo Poblado Sector Ciudad Del Rio ,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1388396983-apartaestudio-en-arriendo-poblado-sector-ciudad-del-rio-_JM,classified,MCO,MCO1473,MCO-APARTMENTS_FOR_RENT,3200000,1,,False,2024-05-06T14:20:01.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYQ2l1ZGFkIERlbCBSaW9UVU5QUTAxRlJHU', 'name': 'Ciudad Del Rio'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.223568, 'longitude': -75.5712331}","{'contact': 'Grupo Respaldo Inmobiliario', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1194088518,GRUPORESPALDOINMOBILIARIOSA
MCO2204207728,Oficina En Arriendo Poblado Sector Milla De Oro,used,gold_premium,https://inmueble.mercadolibre.com.co/MCO-2204207728-oficina-en-arriendo-poblado-sector-milla-de-oro-_JM,classified,MCO,MCO6399,MCO-OFFICES_FOR_RENT,20000000,1,,False,2025-02-11T14:19:11.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkVMUDI3MDA0Ng', 'name': 'El Poblado'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2476376, 'longitude': -75.5658153}","{'contact': 'Grupo Respaldo Inmobiliario', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1194088518,GRUPORESPALDOINMOBILIARIOSA
MCO1388371487,Apartamento En Arriendo Poblado Sector Los Gonzalez,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1388371487-apartamento-en-arriendo-poblado-sector-los-gonzalez-_JM,classified,MCO,MCO1473,MCO-APARTMENTS_FOR_RENT,6500000,1,,False,2024-05-06T14:20:15.000Z,"{'address_line': 'Loma De Los Gonzalez', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2476376, 'longitude': -75.5658153}","{'contact': 'Grupo Respaldo Inmobiliario', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1194088518,GRUPORESPALDOINMOBILIARIOSA
