id,title,condition,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,available_quantity,official_store_id,accepts_mercadopago,stop_time,location,seller_contact,catalog_listing,promotions,official_store_name,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname
MCO2215763520,Exclusivo Apartamento Para La Venta En Sabaneta,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2215763520-exclusivo-apartamento-para-la-venta-en-sabaneta-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,498000000,1,,False,2024-08-17T04:00:00.000Z,"{'address_line': 'Sabaneta, Antioquia, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYUGFuIERlIEF6dWNhclRVTlBRMU5CUWpsa', 'name': 'Pan De Azucar'}, 'city': {'id': 'TUNPQ1NBQjliZjBm', 'name': 'Sabaneta'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1504856, 'longitude': -75.6168786}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1507928834,REALSTATE_SAS
MCO2214056156,Vendo Hermoso Apto En Bogota Zona De Gratamira ,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2214056156-vendo-hermoso-apto-en-bogota-zona-de-gratamira-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,580000000,1,,False,2024-08-16T04:00:00.000Z,"{'address_line': 'Gratamira Real, Bogotá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkdSQTkwNDYx', 'name': 'Gratamira'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.732069, 'longitude': -74.0689331}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,457335750,MARACONSUELOMOLINA
MCO2214031336,Vendo Apartamento Para Estrenar Sabaneta Century Tower 2,new,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2214031336-vendo-apartamento-para-estrenar-sabaneta-century-tower-2-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,450000000,1,,False,2024-08-16T04:00:00.000Z,"{'address_line': 'La Doctora, Sabaneta, Antioquia, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYTGEgRG9jdG9yYVRVTlBRMU5CUWpsaVpqQ', 'name': 'La Doctora'}, 'city': {'id': 'TUNPQ1NBQjliZjBm', 'name': 'Sabaneta'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1383789, 'longitude': -75.6106831}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1683475294,ALHE20240214125749
MCO2215329874,"Oportunidad De Inversión Venta Apartamento Nuevo, Sabaneta, Sector Plano",used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2215329874-oportunidad-de-inversion-venta-apartamento-nuevo-sabaneta-sector-plano-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,420000000,1,,False,2024-08-17T04:00:00.000Z,"{'address_line': 'Cl. 65 Sur # 42B - 65, Alto Las Flores, Sabaneta, Antioquia, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYTGEgQmFycXVlcmXDsWFUVU5QUTFOQlFqb', 'name': 'La Barquereña'}, 'city': {'id': 'TUNPQ1NBQjliZjBm', 'name': 'Sabaneta'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1517656, 'longitude': -75.6115356}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1662528731,SONIARIVERA_INMOBILIARIA
MCO2223176958,Hermosa Finca Nueva Y Amoblada En Venta Santa Elena El Cerrito Valle,used,gold_premium,https://inmueble.mercadolibre.com.co/MCO-2223176958-hermosa-finca-nueva-y-amoblada-en-venta-santa-elena-el-cerrito-valle-_JM,classified,MCO,MCO6403,MCO-FARM_HOUSES_FOR_SALE,2500000000,1,,False,2025-02-22T04:00:00.000Z,"{'address_line': 'Santa Elena', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0VMWmMwNjhh', 'name': 'El Cerrito'}, 'state': {'id': 'TUNPUFZBTGExNmNjNg', 'name': 'Valle Del Cauca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 3.658666, 'longitude': -76.2460298}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1009610648,ISABELESCOBAR20211030151049
MCO2221523008,Apartaestudio En Arriendo San Javier 1177-196,used,gold_premium,https://inmueble.mercadolibre.com.co/MCO-2221523008-apartaestudio-en-arriendo-san-javier-1177-196-_JM,classified,MCO,MCO6395,MCO-OTHER_PROPERTIES_FOR_RENT,1200000,1,,False,2025-02-21T04:00:00.000Z,"{'address_line': 'SAN JAVIER', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNBTjY0MDQ3MQ', 'name': 'San Javier'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2579354, 'longitude': -75.6165438}","{'contact': 'DAIRO DAGUER DAVID', 'other_info': 'calle 9 # 43a - 31 ofc 218', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1688880555,PROPIEDADES_MEDELLIN
MCO1395846253,Precio De Oportunidad: Vendo Apartamento En Cesión De Derechos En Itagüí Ditaires - Amantina Apartamentos,new,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1395846253-precio-de-oportunidad-vendo-apartamento-en-cesion-de-derechos-en-itagui-ditaires-amantina-apartamentos-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,399000000,1,,False,2024-03-25T04:00:11.000Z,"{'address_line': 'Carrera 64 29-100', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0lUQThkMzc5', 'name': 'Itaguí'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.168857, 'longitude': -75.6390996}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,242801914,OSMA1909715
MCO1395790687,Venta De Apartamento En Belén Rincón,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1395790687-venta-de-apartamento-en-belen-rincon-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,300000000,1,,False,2024-08-22T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkJFTDgzMDU4NQ', 'name': 'Belén El Rincón'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.211796, 'longitude': -75.6060598}","{'contact': 'Impulso Inmobiliario', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,301670399,MARÍACLAUDIA_RENDÓNGARCÍA
MCO2225054670,Apartamento En El Poblado,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2225054670-apartamento-en-el-poblado-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,1500000000,1,,False,2024-08-22T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkVMUDI3MDA0Ng', 'name': 'El Poblado'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2034815, 'longitude': -75.5716589}","{'contact': 'VIVA INMOBILIARIA ASOCIADOS SAS', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1460148565,VIVAVIVA20230825110301
MCO2224951832,"Apartamento En Venta Sector San Rafael, Envigado",used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2224951832-apartamento-en-venta-sector-san-rafael-envigado-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,360000000,1,,False,2024-08-22T04:00:00.000Z,"{'address_line': 'Envigado, Antioquia, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYU2FuIFJhZmFlbFRVTlBRMFZPVmpVNVlqW', 'name': 'San Rafael'}, 'city': {'id': 'TUNPQ0VOVjU5YjYx', 'name': 'Envigado'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1672865, 'longitude': -75.5836963}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1414124991,INMOBIENESINVERSIONES202307041
