id,title,condition,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,available_quantity,official_store_id,accepts_mercadopago,stop_time,location,seller_contact,catalog_listing,promotions,official_store_name,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname
MCO1330051697,"Oportunidad Venta De Hermosa Casa En El Conjunto El Mañana  Soacha, Hogares, Bogotá ",used,gold_premium,https://casa.mercadolibre.com.co/MCO-1330051697-oportunidad-venta-de-hermosa-casa-en-el-conjunto-el-manana-soacha-hogares-bogota-_JM,classified,MCO,MCO1468,MCO-INDIVIDUAL_HOUSES_FOR_SALE,162840000,1,,False,2024-02-25T15:46:10.609Z,"{'address_line': 'Cra. 18 #45-21, Soacha, Cundinamarca, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNPQTMyNDE3NQ', 'name': 'Soacha'}, 'city': {'id': 'TUNPQ1NPQTZlMjkx', 'name': 'Soacha'}, 'state': {'id': 'TUNPUENVTmE3NmQ4', 'name': 'Cundinamarca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.5827622, 'longitude': -74.2278483}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1397817342,RAMIREZSNEIDER20230612190743
MCO1911015562,Casa En Venta - Las Americas,used,gold_premium,https://casa.mercadolibre.com.co/MCO-1911015562-casa-en-venta-las-americas-_JM,classified,MCO,MCO1468,MCO-INDIVIDUAL_HOUSES_FOR_SALE,550000000,1,,False,2024-03-13T04:00:00.000Z,"{'address_line': 'Cra. 34 #2105, Armenia, Quindío, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0FSTWRhN2E1', 'name': 'Armenia'}, 'state': {'id': 'TUNPUFFVSW9kYmZm', 'name': 'Quindio'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.5437277, 'longitude': -75.6854735}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,657430844,INMOBILIARIA VIVENTI
MCO1388411281,Preciosa Casa Como Nueva En San Jose De Bavaria Bogotá,used,gold_premium,https://casa.mercadolibre.com.co/MCO-1388411281-preciosa-casa-como-nueva-en-san-jose-de-bavaria-bogota-_JM,classified,MCO,MCO1468,MCO-INDIVIDUAL_HOUSES_FOR_SALE,3200000000,1,,False,2024-08-01T21:37:25.329Z,"{'address_line': 'Calle 175 #76, Bogotá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNBTjkzMzk0', 'name': 'San José de Bavaria'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.7653053, 'longitude': -74.0643887}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1400714867,MÓNICA URIBE
MCO2055755924,Hermoso Apartamento 3 Habitaciones Cerca Al Mar Rodadero Santa Marta,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2055755924-hermoso-apartamento-3-habitaciones-cerca-al-mar-rodadero-santa-marta-_JM,classified,MCO,MCO164683,MCO-APARTMENTS_FOR_VACATION_RENTAL,210000,1,,False,2024-02-26T04:00:00.000Z,"{'address_line': 'Cra. 1a #5-75, Santa Marta, Gaira, Santa Marta, Magdalena, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ1NBTjJlNzY0', 'name': 'Santa Marta (Distrito Turistico Cultural E Historico)'}, 'state': {'id': 'TUNPUE1BR2FiZjQ0', 'name': 'Magdalena'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 11.207249, 'longitude': -74.2275272}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,not_specified,not_specified,[],,,245771267,VIAJESBED
MCO2141561644,Venta Hermosa Casa Cristales Oeste Cali (gh),used,gold_premium,https://casa.mercadolibre.com.co/MCO-2141561644-venta-hermosa-casa-cristales-oeste-cali-gh-_JM,classified,MCO,MCO1468,MCO-INDIVIDUAL_HOUSES_FOR_SALE,1500000000,1,,False,2024-07-07T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkNSSTQ4OTU2NA', 'name': 'Cristales'}, 'city': {'id': 'TUNPQ0NBTDYyZDA0', 'name': 'Cali'}, 'state': {'id': 'TUNPUFZBTGExNmNjNg', 'name': 'Valle Del Cauca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 3.4297274, 'longitude': -76.5531499}","{'contact': 'GYF ASESORES INMOBILIARIOS', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,256943712,GYLASESORESINMOBILIARIOS
MCO2054477400,Casa En Venta Barrio Los Alamos Buena Ubicación En El Norte De Cali,used,gold_premium,https://casa.mercadolibre.com.co/MCO-2054477400-casa-en-venta-barrio-los-alamos-buena-ubicacion-en-el-norte-de-cali-_JM,classified,MCO,MCO1468,MCO-INDIVIDUAL_HOUSES_FOR_SALE,340000000,1,,False,2024-05-28T16:49:30.705Z,"{'address_line': 'Calle 55 Norte #2FN-39, Cali, Valle del Cauca, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkFMQTE4NTgwOQ', 'name': 'Alamos'}, 'city': {'id': 'TUNPQ0NBTDYyZDA0', 'name': 'Cali'}, 'state': {'id': 'TUNPUFZBTGExNmNjNg', 'name': 'Valle Del Cauca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 3.4839244, 'longitude': -76.5103118}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1451938312,INVERHOUSE WC
MCO1957539710,Apartaestudio En Venta En El Corazón De La Zona G Con Vista A Bogotá ,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1957539710-apartaestudio-en-venta-en-el-corazon-de-la-zona-g-con-vista-a-bogota-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,390000000,1,,False,2024-04-08T04:00:00.000Z,"{'address_line': 'Calle 66 Bis #2b-41, Bogotá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxPUzE4NzM0', 'name': 'Los Rosales'}, 'city': {'id': 'TUNPQ0NIQTk2OTI1', 'name': 'Chapinero'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6484506, 'longitude': -74.0556843}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1099139720,CLAUPRORAIZ
MCO2206653016,Apartamento Amoblado Armenia Con Vista Infinita Y Magnifica Ubicacion Para Arriendo,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2206653016-apartamento-amoblado-armenia-con-vista-infinita-y-magnifica-ubicacion-para-arriendo-_JM,classified,MCO,MCO1473,MCO-APARTMENTS_FOR_RENT,3500000,1,,False,2024-05-13T23:01:55.875Z,"{'address_line': 'Cra. 19 #31N 91, Armenia, Quindío, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0FSTWRhN2E1', 'name': 'Armenia'}, 'state': {'id': 'TUNPUFFVSW9kYmZm', 'name': 'Quindio'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.5657111, 'longitude': -75.6538565}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1543292899,GRUPOINMOBILIARIOBENAGO
MCO2079673504,Local En Arriendo Medellín Sector Centro,used,gold_premium,https://inmueble.mercadolibre.com.co/MCO-2079673504-local-en-arriendo-medellin-sector-centro-_JM,classified,MCO,MCO50560,MCO-RETAIL_SPACE_FOR_RENT,1500000,1,,False,2024-12-22T15:28:04.710Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'Q2VudHJvVFVOUFEwMUZSR1JqTmpjNA', 'name': 'Centro'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2452948, 'longitude': -75.561333}","{'contact': 'Grupo Respaldo Inmobiliario', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1194088518,GRUPORESPALDOINMOBILIARIOSA
MCO1361269081,Casa Con Piscina Privada Carmen De Apicala Melgar,used,gold_premium,https://casa.mercadolibre.com.co/MCO-1361269081-casa-con-piscina-privada-carmen-de-apicala-melgar-_JM,classified,MCO,MCO164684,MCO-HOUSES_FOR_VACATION_RENTAL,30000,1,,False,2024-11-16T22:15:51.523Z,"{'address_line': 'Via Vereda, El Mortino, Carmen de Apicalá, Tolima, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0NBUjY0Yzlm', 'name': 'Carmen De Apicalá'}, 'state': {'id': 'TUNPUFRPTGExNGZkNA', 'name': 'Tolima'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.1328844, 'longitude': -74.7572012}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1552962380,PHOENIX_INMUEBLES
